logg,loggerr,teff,tefferr,Av,Averr,ScaleF,ScaleFerr,fbol,fbolerr,logg_mod,teff_mod,Av_mod,Averr_mod,ScaleF_mod,ScaleFerr_mod,Redchi_mod,fbol_mod,fbolerr_mod,starID
4.24998e+00,2.35377e-03,5.70302e+03,7.38454e+01,1.04018e-01,5.77966e-02,-2.02933e+01,4.86119e-03,-9.51526e+00,1.78834e-02,4.25000e+00,5705,1.04974e-01,2.06125e-02,-2.02934e+01,5.81161e-03,8.76276e-01,-9.51486e+00,5.81161e-03,2106705269988803072
