logg,loggerr,teff,tefferr,Av,Averr,ScaleF,ScaleFerr,fbol,fbolerr,logg_mod,teff_mod,Av_mod,Averr_mod,ScaleF_mod,ScaleFerr_mod,Redchi_mod,fbol_mod,fbolerr_mod,starID
4.25000e+00,8.98103e-16,6.03306e+03,9.98113e+01,-4.71148e-04,6.65347e-02,-2.02040e+01,5.33589e-03,-9.32814e+00,2.32544e-02,4.25000e+00,6030,-3.15470e-03,4.37591e-02,-2.02038e+01,1.32403e-02,2.57125e+00,-9.32894e+00,1.32403e-02,2135179533070399232
