logg,loggerr,teff,tefferr,Av,Averr,ScaleF,ScaleFerr,fbol,fbolerr,logg_mod,teff_mod,Av_mod,Averr_mod,ScaleF_mod,ScaleFerr_mod,Redchi_mod,fbol_mod,fbolerr_mod,starID
4.25000e+00,2.96719e-11,5.85118e+03,6.95170e+01,1.01190e-01,4.98128e-02,-2.04042e+01,4.30460e-03,-9.58178e+00,1.62328e-02,4.25000e+00,5850,1.00232e-01,2.10719e-02,-2.04041e+01,5.82744e-03,9.05901e-01,-9.58207e+00,5.82744e-03,2086625752425381632
