logg,loggerr,teff,tefferr,Av,Averr,ScaleF,ScaleFerr,fbol,fbolerr,logg_mod,teff_mod,Av_mod,Averr_mod,ScaleF_mod,ScaleFerr_mod,Redchi_mod,fbol_mod,fbolerr_mod,starID
3.25032e+00,8.95064e-03,4.76909e+03,9.08755e+01,7.57810e-02,1.07138e-01,-1.78933e+01,7.36154e-03,-7.42579e+00,2.55771e-02,3.25000e+00,4765,6.97170e-02,4.23598e-02,-1.78930e+01,1.57060e-02,2.95215e+00,-7.42705e+00,1.57060e-02,6386468454774591744
