logg,loggerr,teff,tefferr,Av,Averr,ScaleF,ScaleFerr,fbol,fbolerr,logg_mod,teff_mod,Av_mod,Averr_mod,ScaleF_mod,ScaleFerr_mod,Redchi_mod,fbol_mod,fbolerr_mod,starID
2.75000e+00,2.06451e-05,4.69342e+03,7.84562e+01,1.19781e-01,1.01706e-01,-1.72534e+01,5.68423e-03,-6.81389e+00,2.36859e-02,2.75000e+00,4695,1.20076e-01,2.22856e-02,-1.72536e+01,8.91594e-03,3.35747e-01,-6.81362e+00,8.91594e-03,4921421918602162688
