logg,loggerr,teff,tefferr,Av,Averr,ScaleF,ScaleFerr,fbol,fbolerr,logg_mod,teff_mod,Av_mod,Averr_mod,ScaleF_mod,ScaleFerr_mod,Redchi_mod,fbol_mod,fbolerr_mod,starID
2.75000e+00,7.86979e-04,4.80652e+03,7.42975e+01,1.37343e-01,8.84118e-02,-1.73480e+01,4.12197e-03,-6.86710e+00,2.23229e-02,2.75000e+00,4805,1.34156e-01,1.84905e-02,-1.73479e+01,7.39720e-03,2.00887e-01,-6.86768e+00,7.39720e-03,6357337753190592000
