logg,loggerr,teff,tefferr,Av,Averr,ScaleF,ScaleFerr,fbol,fbolerr,logg_mod,teff_mod,Av_mod,Averr_mod,ScaleF_mod,ScaleFerr_mod,Redchi_mod,fbol_mod,fbolerr_mod,starID
3.25000e+00,3.41976e-08,4.80239e+03,7.60324e+01,2.27361e-01,8.77941e-02,-1.71735e+01,5.23822e-03,-6.69405e+00,2.18834e-02,3.25000e+00,4800,2.22875e-01,3.99682e-02,-1.71734e+01,1.60205e-02,1.03001e+00,-6.69496e+00,1.60205e-02,4675576135153914368
