wavelength,response
3.27569000,0.41370000
3.27776000,0.41580000
3.27984000,0.41580000
3.28191000,0.41630000
3.28399000,0.41650000
3.28607000,0.41530000
3.28816000,0.41450000
3.29024000,0.41430000
3.29233000,0.41450000
3.29442000,0.41340000
3.29652000,0.41250000
3.29862000,0.41170000
3.30071000,0.40910000
3.30282000,0.40860000
3.30492000,0.40910000
3.30703000,0.40690000
3.30914000,0.40600000
3.31125000,0.40560000
3.31337000,0.40500000
3.31549000,0.40550000
3.31761000,0.40440000
3.31973000,0.40240000
3.32186000,0.40270000
3.32399000,0.40360000
3.32612000,0.40420000
3.32826000,0.40470000
3.33039000,0.40430000
3.33253000,0.40470000
3.33468000,0.40660000
3.33682000,0.40680000
3.33897000,0.40660000
3.34112000,0.40700000
3.34328000,0.40670000
3.34543000,0.40650000
3.34759000,0.40670000
3.34976000,0.40720000
3.35192000,0.40700000
3.35409000,0.40660000
3.35626000,0.40630000
3.35843000,0.40510000
3.36061000,0.40510000
3.36279000,0.40490000
3.36497000,0.40390000
3.36716000,0.40480000
3.36935000,0.40410000
3.37154000,0.40160000
3.37373000,0.40330000
3.37593000,0.40560000
3.37813000,0.40560000
3.38033000,0.40630000
3.38253000,0.40710000
3.38474000,0.40800000
3.38695000,0.41090000
3.38917000,0.41350000
3.39138000,0.41600000
3.39360000,0.41870000
3.39582000,0.42080000
3.39805000,0.42450000
3.40028000,0.42730000
3.40251000,0.42910000
3.40474000,0.43210000
3.40698000,0.43330000
3.40922000,0.43350000
3.41146000,0.43530000
3.41371000,0.43670000
3.41596000,0.43540000
3.41821000,0.43440000
3.42046000,0.43560000
3.42272000,0.43510000
3.42498000,0.43430000
3.42725000,0.43400000
3.42951000,0.43030000
3.43178000,0.42650000
3.43406000,0.42540000
3.43633000,0.42430000
3.43861000,0.42210000
3.44089000,0.42020000
3.44318000,0.41790000
3.44546000,0.41630000
3.44775000,0.41570000
3.45005000,0.41430000
3.45235000,0.41390000
3.45465000,0.41400000
3.45695000,0.41310000
3.45926000,0.41340000
3.46156000,0.41450000
3.46388000,0.41580000
3.46619000,0.41760000
3.46851000,0.41860000
3.47083000,0.41940000
3.47316000,0.42180000
3.47548000,0.42480000
3.47782000,0.42710000
3.48015000,0.43050000
3.48249000,0.43430000
3.48483000,0.43690000
3.48717000,0.44020000
3.48952000,0.44340000
3.49187000,0.44510000
3.49422000,0.44770000
3.49658000,0.45060000
3.49894000,0.45290000
3.50130000,0.45570000
3.50366000,0.45720000
3.50603000,0.45640000
3.50841000,0.45640000
3.51078000,0.45830000
3.51316000,0.45990000
3.51554000,0.46050000
3.51793000,0.46140000
3.52031000,0.46150000
3.52271000,0.46150000
3.52510000,0.46160000
3.52750000,0.46150000
3.52990000,0.46210000
3.53230000,0.46290000
3.53471000,0.46200000
3.53712000,0.45960000
3.53954000,0.45800000
3.54196000,0.45820000
3.54438000,0.45710000
3.54680000,0.45550000
3.54923000,0.45550000
3.55166000,0.45470000
3.55409000,0.45370000
3.55653000,0.45280000
3.55897000,0.45180000
3.56142000,0.45210000
3.56386000,0.45260000
3.56632000,0.45260000
3.56877000,0.45150000
3.57123000,0.45050000
3.57369000,0.45030000
3.57615000,0.45080000
3.57862000,0.45220000
3.58109000,0.45280000
3.58357000,0.45280000
3.58605000,0.45440000
3.58853000,0.45620000
3.59101000,0.45740000
3.59350000,0.45860000
3.59599000,0.45950000
3.59849000,0.46020000
3.60099000,0.46020000
3.60349000,0.45960000
3.60600000,0.45950000
3.60851000,0.45880000
3.61102000,0.45910000
3.61354000,0.45970000
3.61606000,0.45840000
3.61858000,0.45760000
3.62111000,0.45680000
3.62364000,0.45580000
3.62617000,0.45530000
3.62871000,0.45360000
3.63125000,0.45090000
3.63379000,0.44870000
3.63634000,0.44690000
3.63889000,0.44560000
3.64145000,0.44480000
3.64401000,0.44250000
3.64657000,0.44060000
3.64914000,0.44010000
3.65171000,0.43810000
3.65428000,0.43690000
3.65686000,0.43760000
3.65944000,0.43640000
3.66202000,0.43520000
3.66461000,0.43550000
3.66720000,0.43570000
3.66980000,0.43670000
3.67240000,0.43820000
3.67500000,0.43890000
3.67761000,0.43900000
3.68022000,0.44050000
3.68283000,0.44410000
3.68545000,0.44600000
3.68807000,0.44680000
3.69069000,0.44950000
3.69332000,0.45250000
3.69595000,0.45510000
3.69859000,0.45720000
3.70123000,0.45900000
3.70387000,0.46020000
3.70652000,0.46230000
3.70917000,0.46580000
3.71183000,0.46880000
3.71449000,0.47020000
3.71715000,0.47050000
3.71982000,0.47050000
3.72249000,0.47100000
3.72516000,0.47210000
3.72784000,0.47320000
3.73052000,0.47340000
3.73321000,0.47270000
3.73590000,0.47300000
3.73859000,0.47280000
3.74129000,0.47280000
3.74399000,0.47320000
3.74669000,0.47230000
3.74940000,0.47100000
3.75212000,0.46970000
3.75483000,0.46940000
3.75755000,0.46970000
3.76028000,0.46750000
3.76301000,0.46470000
3.76574000,0.46370000
3.76848000,0.46350000
3.77122000,0.46220000
3.77396000,0.46040000
3.77671000,0.46010000
3.77946000,0.45960000
3.78222000,0.45840000
3.78498000,0.45670000
3.78775000,0.45680000
3.79051000,0.45750000
3.79329000,0.45680000
3.79606000,0.45710000
3.79884000,0.45710000
3.80163000,0.45560000
3.80442000,0.45640000
3.80721000,0.45690000
3.81001000,0.45410000
3.81281000,0.45300000
3.81562000,0.45290000
3.81843000,0.45110000
3.82124000,0.44950000
3.82406000,0.44700000
3.82688000,0.44430000
3.82971000,0.44300000
3.83254000,0.44130000
3.83537000,0.43850000
3.83821000,0.43740000
3.84105000,0.43520000
3.84390000,0.43170000
3.84675000,0.43020000
3.84961000,0.42940000
3.85247000,0.42800000
3.85533000,0.42800000
3.85820000,0.42800000
3.86107000,0.42820000
3.86395000,0.43010000
3.86683000,0.43300000
3.86972000,0.43640000
3.87261000,0.43960000
3.87550000,0.44230000
3.87840000,0.44450000
3.88130000,0.44610000
3.88421000,0.44710000
3.88712000,0.44830000
3.89004000,0.44730000
3.89296000,0.44370000
3.89589000,0.43470000
3.89881000,0.42110000
3.90175000,0.40500000
3.90469000,0.38350000
3.90763000,0.35590000
3.91058000,0.32860000
3.91353000,0.29370000
3.91648000,0.25630000
3.91944000,0.22150000
3.92241000,0.18690000
3.92538000,0.15220000
3.92835000,0.12370000
3.93133000,0.09890000
3.93431000,0.07750000
3.93730000,0.05869000
3.94029000,0.04485000
3.94329000,0.03373000
3.94629000,0.02515000
3.94929000,0.01877000
3.95230000,0.01376000
3.95532000,0.00961000
3.95834000,0.00688800
3.96136000,0.00477900
3.96439000,0.00298300
3.96742000,0.00203100
3.97046000,0.00163300
3.97350000,0.00135400
3.97655000,0.00121400
3.97960000,0.00118600
3.98266000,0.00107700
3.98572000,0.00112800
3.98879000,0.00128700
3.99186000,0.00126900
3.99493000,0.00117700
3.99801000,0.00112500
4.00110000,0.00107400
4.00419000,0.00093600
4.00728000,0.00075100
4.01038000,0.00059000
