wavelength,response
2.53000000,0.00000572
2.54000000,0.00000038
2.55000000,0.00000021
2.56000000,0.00000023
2.57000000,0.00000759
2.58000000,0.00000535
2.59000000,0.00000350
2.60000000,0.00000237
2.61000000,0.00035787
2.62000000,0.00118010
2.63000000,0.00092944
2.64000000,0.00075095
2.65000000,0.00081940
2.66000000,0.00088183
2.67000000,0.00105170
2.68000000,0.00033867
2.69000000,0.00051705
2.70000000,0.00081846
2.71000000,0.00872910
2.72000000,0.00772990
2.73000000,0.00460450
2.74000000,0.00343560
2.75000000,0.00739930
2.76000000,0.01374700
2.77000000,0.02355000
2.78000000,0.04520900
2.79000000,0.08887500
2.80000000,0.15556000
2.81000000,0.23009000
2.82000000,0.28369000
2.83000000,0.30687000
2.84000000,0.30425000
2.85000000,0.29415000
2.86000000,0.28210000
2.87000000,0.26809000
2.88000000,0.25501000
2.89000000,0.25401000
2.90000000,0.26625000
2.91000000,0.28903000
2.92000000,0.31501000
2.93000000,0.33782000
2.94000000,0.35702000
2.95000000,0.37356000
2.96000000,0.38865000
2.97000000,0.40548000
2.98000000,0.42145000
2.99000000,0.43263000
3.00000000,0.43701000
3.01000000,0.44142000
3.02000000,0.44584000
3.03000000,0.44534000
3.04000000,0.43787000
3.05000000,0.42836000
3.06000000,0.41477000
3.07000000,0.40008000
3.08000000,0.38227000
3.09000000,0.36736000
3.10000000,0.35944000
3.11000000,0.36771000
3.12000000,0.39539000
3.13000000,0.43755000
3.14000000,0.47689000
3.15000000,0.50722000
3.16000000,0.52844000
3.17000000,0.54461000
3.18000000,0.55879000
3.19000000,0.57201000
3.20000000,0.58320000
3.21000000,0.59027000
3.22000000,0.59737000
3.23000000,0.60239000
3.24000000,0.60637000
3.25000000,0.60293000
3.26000000,0.59840000
3.27000000,0.59596000
3.28000000,0.59993000
3.29000000,0.61787000
3.30000000,0.65317000
3.31000000,0.69947000
3.32000000,0.74821000
3.33000000,0.79179000
3.34000000,0.82254000
3.35000000,0.84021000
3.36000000,0.84052000
3.37000000,0.82651000
3.38000000,0.81020000
3.39000000,0.79056000
3.40000000,0.76957000
3.41000000,0.75847000
3.42000000,0.77522000
3.43000000,0.82117000
3.44000000,0.88300000
3.45000000,0.93966000
3.46000000,0.97628000
3.47000000,0.99497000
3.48000000,1.00000000
3.49000000,0.99831000
3.50000000,0.99774000
3.51000000,0.99727000
3.52000000,0.99666000
3.53000000,0.99615000
3.54000000,0.98857000
3.55000000,0.97513000
3.56000000,0.95694000
3.57000000,0.93631000
3.58000000,0.91555000
3.59000000,0.90286000
3.60000000,0.90067000
3.61000000,0.91379000
3.62000000,0.93642000
3.63000000,0.95798000
3.64000000,0.97013000
3.65000000,0.97518000
3.66000000,0.97546000
3.67000000,0.97572000
3.68000000,0.97478000
3.69000000,0.97381000
3.70000000,0.97295000
3.71000000,0.97436000
3.72000000,0.97456000
3.73000000,0.96743000
3.74000000,0.93949000
3.75000000,0.88456000
3.76000000,0.79862000
3.77000000,0.68290000
3.78000000,0.54804000
3.79000000,0.40726000
3.80000000,0.28186000
3.81000000,0.18529000
3.82000000,0.11568000
3.83000000,0.07080300
3.84000000,0.04364600
3.85000000,0.02760100
3.86000000,0.01760000
3.87000000,0.01101600
3.88000000,0.00676090
3.89000000,0.00479120
3.90000000,0.00398440
3.91000000,0.00313900
3.92000000,0.00238140
3.93000000,0.00225530
3.94000000,0.00181190
3.95000000,0.00151200
3.96000000,0.00113420
3.97000000,0.00065546
3.98000000,0.00035449
3.99000000,0.00004281
4.00000000,0.00010032
4.01000000,0.00004397
4.02000000,0.00002920
4.03000000,0.00001352
4.04000000,0.00000750
4.05000000,0.00000509
4.06000000,0.00001248
4.07000000,0.00000117
4.08000000,0.00000835
4.09000000,0.00000767
4.10000000,0.00000147
4.11000000,0.00000338
4.12000000,0.00000086
4.13000000,0.00000068
4.14000000,0.00000364
4.15000000,0.00002993
4.16000000,0.00005291
4.17000000,0.00006355
4.18000000,0.00005008
4.19000000,0.00003676
4.20000000,0.00000035
4.21000000,0.00000032
4.22000000,0.00000029
4.23000000,0.00000025
4.24000000,0.00000021
4.25000000,0.00000154
4.26000000,0.00000013
4.27000000,0.00000101
4.28000000,0.00000068
4.29000000,0.00000053
4.30000000,0.00000003
4.31000000,0.00000002
4.32000000,0.00000001
4.33000000,0.00000022
4.34000000,0.00000001
4.35000000,0.00000000
4.36000000,0.00000000
4.37000000,0.00000004
4.38000000,0.00000000
4.39000000,0.00000000
4.40000000,0.00000000
4.41000000,0.00000001
4.42000000,0.00000000
4.43000000,0.00000000
4.44000000,0.00000000
4.45000000,0.00000000
4.46000000,0.00000000
4.47000000,0.00000000
4.48000000,0.00000000
4.49000000,0.00000000
4.50000000,0.00000000
4.51000000,0.00000000
4.52000000,0.00000000
4.53000000,0.00000000
4.54000000,0.00000000
4.55000000,0.00000000
4.56000000,0.00000019
4.57000000,0.00000015
4.58000000,0.00000043
4.59000000,0.00000021
4.60000000,0.00000017
4.61000000,0.00000015
4.62000000,0.00000050
4.63000000,0.00000016
4.64000000,0.00000052
4.65000000,0.00000024
4.66000000,0.00000030
