wavelength,response
0.59100000,0.64330632
0.59200000,0.64263731
0.59300000,0.64304374
0.59400000,0.64234172
0.59500000,0.64121785
0.59600000,0.64030833
0.59700000,0.63737198
0.59800000,0.63471495
0.59900000,0.63125312
0.60000000,0.62785608
0.60100000,0.62513057
0.60200000,0.62081851
0.60300000,0.61780674
0.60400000,0.61582656
0.60500000,0.61362541
0.60600000,0.61250321
0.60700000,0.61155035
0.60800000,0.61180017
0.60900000,0.61240429
0.61000000,0.61316916
0.61100000,0.61503203
0.61200000,0.61645868
0.61300000,0.61905981
0.61400000,0.62193020
0.61500000,0.62557965
0.61600000,0.62951922
0.61700000,0.63368227
0.61800000,0.63790393
0.61900000,0.64364511
0.62000000,0.64953038
0.62100000,0.65445781
0.62200000,0.65932095
0.62300000,0.66217275
0.62400000,0.66423683
0.62500000,0.66653498
0.62600000,0.66801099
0.62700000,0.66906394
0.62800000,0.66894754
0.62900000,0.66852880
0.63000000,0.66686646
0.63100000,0.66518531
0.63200000,0.66319266
0.63300000,0.65964983
0.63400000,0.65574179
0.63500000,0.65092913
0.63600000,0.64642799
0.63700000,0.64082131
0.63800000,0.63515701
0.63900000,0.62795022
0.64000000,0.62066761
0.64100000,0.61305879
0.64200000,0.60546537
0.64300000,0.59722784
0.64400000,0.58827224
0.64500000,0.57869983
0.64600000,0.56921524
0.64700000,0.56013453
0.64800000,0.54984621
0.64900000,0.53889206
0.65000000,0.52838153
0.65100000,0.51722653
0.65200000,0.50529576
0.65300000,0.49259340
0.65400000,0.47839670
0.65500000,0.46236659
0.65600000,0.44445734
0.65700000,0.42351790
0.65800000,0.39981068
0.65900000,0.37201222
0.66000000,0.34120456
0.66100000,0.30684254
0.66200000,0.27023131
0.66300000,0.23219212
0.66400000,0.19455867
0.66500000,0.15848437
0.66600000,0.12529335
0.66700000,0.09593041
0.66800000,0.07102248
0.66900000,0.05082246
0.67000000,0.03515593
0.67100000,0.02355479
0.67200000,0.01527467
0.67300000,0.00966653
0.67400000,0.00599667
0.67500000,0.00370522
0.67600000,0.00233209
0.67700000,0.00154197
0.67800000,0.00110159
0.67900000,0.00086100
0.68000000,0.00072891
0.68100000,0.00065376
0.68200000,0.00060687
0.68300000,0.00057387
0.68400000,0.00054732
0.68500000,0.00052402
0.68600000,0.00044110
0.68700000,0.00037847
0.68800000,0.00033836
0.68900000,0.00031083
0.69000000,0.00028495
0.69100000,0.00025823
0.69200000,0.00023212
0.69300000,0.00019369
0.69400000,0.00015130
0.69500000,0.00011361
0.69600000,0.00007829
0.69700000,0.00005445
0.69800000,0.00003959
0.69900000,0.00002814
0.70000000,0.00002026
0.70100000,0.00001562
0.70200000,0.00001196
0.70300000,0.00000969
0.70400000,0.00000831
0.70500000,0.00000609
0.70600000,0.00000513
0.70700000,0.00000526
0.70800000,0.00000418
0.70900000,0.00000410
0.71000000,0.00000426
0.71100000,0.00000415
0.71200000,0.00000389
0.71300000,0.00000374
0.71400000,0.00000353
0.71500000,0.00000289
0.71600000,0.00000276
0.71700000,0.00000226
0.71800000,0.00000177
0.71900000,0.00000134
0.72000000,0.00000099
0.72100000,0.00000089
0.72200000,0.00000081
0.72300000,0.00000063
0.72400000,0.00000053
0.72500000,0.00000042
0.72600000,0.00000034
0.72700000,0.00000024
0.72800000,0.00000020
0.72900000,0.00000026
0.73000000,0.00000013
0.73100000,0.00000016
0.73200000,0.00000010
0.73300000,0.00000013
0.73400000,0.00000009
0.73500000,0.00000012
0.73600000,0.00000001
0.73700000,0.00000007
0.73800000,0.00000007
0.73900000,0.00000004
0.74000000,0.00000001
0.74100000,0.00000006
0.74200000,0.00000001
0.74300000,0.00000002
0.74400000,0.00000003
0.74500000,0.00000013
0.74600000,0.00000008
0.74700000,0.00000004
0.74800000,0.00000003
0.74900000,0.00000005
0.75000000,0.00000002
