wavelength,response
2.53000000,0.00000000
2.54000000,0.00000106
2.55000000,0.00000014
2.56000000,0.00000029
2.57000000,0.00000044
2.58000000,0.00000034
2.59000000,0.00000118
2.60000000,0.00000022
2.61000000,0.00000009
2.62000000,0.00000009
2.63000000,0.00000007
2.64000000,0.00000000
2.65000000,0.00000000
2.66000000,0.00000003
2.67000000,0.00000006
2.68000000,0.00000007
2.69000000,0.00000003
2.70000000,0.00000009
2.71000000,0.00000006
2.72000000,0.00000020
2.73000000,0.00000006
2.74000000,0.00000005
2.75000000,0.00000003
2.76000000,0.00000003
2.77000000,0.00000005
2.78000000,0.00000002
2.79000000,0.00000006
2.80000000,0.00000003
2.81000000,0.00000003
2.82000000,0.00000003
2.83000000,0.00000003
2.84000000,0.00000004
2.85000000,0.00000004
2.86000000,0.00000009
2.87000000,0.00000003
2.88000000,0.00000003
2.89000000,0.00000002
2.90000000,0.00000003
2.91000000,0.00000001
2.92000000,0.00000001
2.93000000,0.00000001
2.94000000,0.00000006
2.95000000,0.00000001
2.96000000,0.00000004
2.97000000,0.00000000
2.98000000,0.00000000
2.99000000,0.00000000
3.00000000,0.00000000
3.01000000,0.00000000
3.02000000,0.00000000
3.03000000,0.00000000
3.04000000,0.00000000
3.05000000,0.00000000
3.06000000,0.00000000
3.07000000,0.00000000
3.08000000,0.00000001
3.09000000,0.00000000
3.10000000,0.00000001
3.11000000,0.00000000
3.12000000,0.00000000
3.13000000,0.00000000
3.14000000,0.00000000
3.15000000,0.00000000
3.16000000,0.00000000
3.17000000,0.00000000
3.18000000,0.00000000
3.19000000,0.00000000
3.20000000,0.00000000
3.21000000,0.00000000
3.22000000,0.00000000
3.23000000,0.00000001
3.24000000,0.00000002
3.25000000,0.00000001
3.26000000,0.00000001
3.27000000,0.00000001
3.28000000,0.00000000
3.29000000,0.00000001
3.30000000,0.00000000
3.31000000,0.00000000
3.32000000,0.00000000
3.33000000,0.00000000
3.34000000,0.00000000
3.35000000,0.00000000
3.36000000,0.00000000
3.37000000,0.00000000
3.38000000,0.00000000
3.39000000,0.00000000
3.40000000,0.00000000
3.41000000,0.00000000
3.42000000,0.00000000
3.43000000,0.00000001
3.44000000,0.00000001
3.45000000,0.00000004
3.46000000,0.00000006
3.47000000,0.00000009
3.48000000,0.00000007
3.49000000,0.00000043
3.50000000,0.00000011
3.51000000,0.00000014
3.52000000,0.00000013
3.53000000,0.00000014
3.54000000,0.00000012
3.55000000,0.00000021
3.56000000,0.00000033
3.57000000,0.00000205
3.58000000,0.00000057
3.59000000,0.00000084
3.60000000,0.00000067
3.61000000,0.00000117
3.62000000,0.00000121
3.63000000,0.00000142
3.64000000,0.00000111
3.65000000,0.00000112
3.66000000,0.00000072
3.67000000,0.00000125
3.68000000,0.00000000
3.69000000,0.00000001
3.70000000,0.00000001
3.71000000,0.00000002
3.72000000,0.00000003
3.73000000,0.00000004
3.74000000,0.00000005
3.75000000,0.00000013
3.76000000,0.00000009
3.77000000,0.00000013
3.78000000,0.00000033
3.79000000,0.00000039
3.80000000,0.00000141
3.81000000,0.00000230
3.82000000,0.00000388
3.83000000,0.00000511
3.84000000,0.00000764
3.85000000,0.00001276
3.86000000,0.00002021
3.87000000,0.00002355
3.88000000,0.00005054
3.89000000,0.00010825
3.90000000,0.00015454
3.91000000,0.00022341
3.92000000,0.00041750
3.93000000,0.00056834
3.94000000,0.00044113
3.95000000,0.00131240
3.96000000,0.00926330
3.97000000,0.01147800
3.98000000,0.01450900
3.99000000,0.01867200
4.00000000,0.02442100
4.01000000,0.03442600
4.02000000,0.05055600
4.03000000,0.07503200
4.04000000,0.11001000
4.05000000,0.15701000
4.06000000,0.22467000
4.07000000,0.30650000
4.08000000,0.39712000
4.09000000,0.49391000
4.10000000,0.58894000
4.11000000,0.67269000
4.12000000,0.74154000
4.13000000,0.79761000
4.14000000,0.83857000
4.15000000,0.86313000
4.16000000,0.88066000
4.17000000,0.89111000
4.18000000,0.89564000
4.19000000,0.89539000
4.20000000,0.89392000
4.21000000,0.88884000
4.22000000,0.88251000
4.23000000,0.87614000
4.24000000,0.87700000
4.25000000,0.88028000
4.26000000,0.88114000
4.27000000,0.87832000
4.28000000,0.87794000
4.29000000,0.88121000
4.30000000,0.88818000
4.31000000,0.89517000
4.32000000,0.90219000
4.33000000,0.90675000
4.34000000,0.91008000
4.35000000,0.91094000
4.36000000,0.90805000
4.37000000,0.90514000
4.38000000,0.89970000
4.39000000,0.89172000
4.40000000,0.88495000
4.41000000,0.87940000
4.42000000,0.87382000
4.43000000,0.87074000
4.44000000,0.86636000
4.45000000,0.86450000
4.46000000,0.86517000
4.47000000,0.86966000
4.48000000,0.87800000
4.49000000,0.88894000
4.50000000,0.90121000
4.51000000,0.91610000
4.52000000,0.92846000
4.53000000,0.94216000
4.54000000,0.95332000
4.55000000,0.96192000
4.56000000,0.96924000
4.57000000,0.97398000
4.58000000,0.97742000
4.59000000,0.97693000
4.60000000,0.97512000
4.61000000,0.97197000
4.62000000,0.96616000
4.63000000,0.96031000
4.64000000,0.95311000
4.65000000,0.94586000
4.66000000,0.93858000
4.67000000,0.93525000
4.68000000,0.93191000
4.69000000,0.93122000
4.70000000,0.93052000
4.71000000,0.93385000
4.72000000,0.93853000
4.73000000,0.94457000
4.74000000,0.95469000
4.75000000,0.96213000
4.76000000,0.97232000
4.77000000,0.97981000
4.78000000,0.98596000
4.79000000,0.98802000
4.80000000,0.99009000
4.81000000,0.98940000
4.82000000,0.98870000
4.83000000,0.98938000
4.84000000,0.98866000
4.85000000,0.98932000
4.86000000,0.98997000
4.87000000,0.99061000
4.88000000,0.99265000
4.89000000,0.99468000
4.90000000,0.99671000
4.91000000,0.99735000
4.92000000,0.99938000
4.93000000,1.00000000
4.94000000,0.99921000
4.95000000,0.99699000
4.96000000,0.99475000
4.97000000,0.99108000
4.98000000,0.98596000
4.99000000,0.98081000
5.00000000,0.97135000
5.01000000,0.96327000
5.02000000,0.95228000
5.03000000,0.94125000
5.04000000,0.93016000
5.05000000,0.91902000
5.06000000,0.90783000
5.07000000,0.89659000
5.08000000,0.88675000
5.09000000,0.87686000
5.10000000,0.86693000
5.11000000,0.85403000
5.12000000,0.84107000
5.13000000,0.82073000
5.14000000,0.79883000
5.15000000,0.76361000
5.16000000,0.72676000
5.17000000,0.67647000
5.18000000,0.62007000
5.19000000,0.55602000
5.20000000,0.48564000
5.21000000,0.41662000
5.22000000,0.34717000
5.23000000,0.28359000
5.24000000,0.22560000
5.25000000,0.17504000
5.26000000,0.13546000
5.27000000,0.09924800
5.28000000,0.07593500
5.29000000,0.05321300
5.30000000,0.04074600
5.31000000,0.02830700
5.32000000,0.02108100
5.33000000,0.01469700
5.34000000,0.01043500
5.35000000,0.00723720
5.36000000,0.00404570
5.37000000,0.00304840
5.38000000,0.00227630
5.39000000,0.00173390
5.40000000,0.00128930
5.41000000,0.00097294
5.42000000,0.00073876
5.43000000,0.00054885
5.44000000,0.00039102
5.45000000,0.00030953
5.46000000,0.00021542
5.47000000,0.00027863
5.48000000,0.00031531
5.49000000,0.00031353
5.50000000,0.00025926
5.51000000,0.00022510
5.52000000,0.00019539
5.53000000,0.00015012
5.54000000,0.00013333
5.55000000,0.00010424
5.56000000,0.00006052
5.57000000,0.00005737
5.58000000,0.00004778
5.59000000,0.00003569
5.60000000,0.00002789
5.61000000,0.00001287
5.62000000,0.00001837
5.63000000,0.00001776
5.64000000,0.00001141
5.65000000,0.00000948
5.66000000,0.00000719
5.67000000,0.00000300
5.68000000,0.00000008
5.69000000,0.00000019
5.70000000,0.00000017
5.71000000,0.00002659
5.72000000,0.00004902
5.73000000,0.00000003
5.74000000,0.00000004
5.75000000,0.00000014
5.76000000,0.00000020
5.77000000,0.00004418
5.78000000,0.00000002
5.79000000,0.00006071
5.80000000,0.00005253
5.81000000,0.00004731
5.82000000,0.00000003
5.83000000,0.00004447
5.84000000,0.00005439
5.85000000,0.00000003
5.86000000,0.00005391
5.87000000,0.00004109
5.88000000,0.00002889
5.89000000,0.00001301
5.90000000,0.00000989
5.91000000,0.00000753
5.92000000,0.00000540
5.93000000,0.00000430
5.94000000,0.00000385
5.95000000,0.00000355
5.96000000,0.00000324
5.97000000,0.00000165
5.98000000,0.00000128
5.99000000,0.00000114
6.00000000,0.00000102
6.01000000,0.00000111
6.02000000,0.00000092
6.03000000,0.00000074
6.04000000,0.00000057
6.05000000,0.00000046
6.06000000,0.00000040
6.07000000,0.00000038
6.08000000,0.00000037
6.09000000,0.00000039
6.10000000,0.00000041
6.11000000,0.00000043
6.12000000,0.00000045
6.13000000,0.00000045
6.14000000,0.00000045
6.15000000,0.00000042
6.16000000,0.00000043
6.17000000,0.00000040
6.18000000,0.00000036
6.19000000,0.00000033
6.20000000,0.00000033
6.21000000,0.00000031
6.22000000,0.00000031
6.23000000,0.00000033
6.24000000,0.00000035
6.25000000,0.00000036
6.26000000,0.00000042
6.27000000,0.00000040
6.28000000,0.00000042
6.29000000,0.00000039
6.30000000,0.00000037
6.31000000,0.00000035
6.32000000,0.00000033
6.33000000,0.00000034
6.34000000,0.00000038
6.35000000,0.00000040
6.36000000,0.00000040
6.37000000,0.00000038
6.38000000,0.00000041
6.39000000,0.00000042
6.40000000,0.00000041
6.41000000,0.00000041
6.42000000,0.00000042
6.43000000,0.00000042
6.44000000,0.00000041
6.45000000,0.00000044
6.46000000,0.00000041
6.47000000,0.00000041
6.48000000,0.00000040
6.49000000,0.00000039
6.50000000,0.00000038
6.51000000,0.00000037
6.52000000,0.00000037
6.53000000,0.00000037
6.54000000,0.00000036
6.55000000,0.00000034
6.56000000,0.00000031
6.57000000,0.00000029
6.58000000,0.00000027
6.59000000,0.00000025
6.60000000,0.00000023
6.61000000,0.00000021
6.62000000,0.00000020
6.63000000,0.00000019
6.64000000,0.00000020
6.65000000,0.00000022
6.66000000,0.00000023
6.67000000,0.00000025
6.68000000,0.00000026
6.69000000,0.00000028
6.70000000,0.00000028
6.71000000,0.00000027
6.72000000,0.00000022
6.73000000,0.00000027
6.74000000,0.00000027
6.75000000,0.00000026
6.76000000,0.00000026
6.77000000,0.00000025
6.78000000,0.00000020
6.79000000,0.00000020
6.80000000,0.00000023
6.81000000,0.00000022
6.82000000,0.00000020
6.83000000,0.00000018
6.84000000,0.00000019
6.85000000,0.00000018
6.86000000,0.00000016
6.87000000,0.00000015
6.88000000,0.00000015
6.89000000,0.00000015
6.90000000,0.00000016
6.91000000,0.00000016
6.92000000,0.00000015
6.93000000,0.00000016
6.94000000,0.00000016
6.95000000,0.00000015
6.96000000,0.00000016
6.97000000,0.00000017
6.98000000,0.00000020
6.99000000,0.00000020
7.00000000,0.00000018
7.01000000,0.00000019
7.02000000,0.00000018
7.03000000,0.00000021
7.04000000,0.00000020
7.05000000,0.00000016
7.06000000,0.00000016
7.07000000,0.00000019
7.08000000,0.00000018
7.09000000,0.00000014
7.10000000,0.00000018
7.11000000,0.00000018
7.12000000,0.00000017
7.13000000,0.00000017
7.14000000,0.00000012
7.15000000,0.00000016
7.16000000,0.00000015
7.17000000,0.00000015
7.18000000,0.00000013
7.19000000,0.00000013
7.20000000,0.00000013
7.21000000,0.00000013
7.22000000,0.00000012
7.23000000,0.00000011
7.24000000,0.00000012
7.25000000,0.00000012
7.26000000,0.00000012
7.27000000,0.00000012
7.28000000,0.00000012
7.29000000,0.00000013
7.30000000,0.00000013
7.31000000,0.00000014
7.32000000,0.00000014
7.33000000,0.00000014
7.34000000,0.00000013
7.35000000,0.00000017
7.36000000,0.00000017
7.37000000,0.00000017
7.38000000,0.00000014
7.39000000,0.00000018
7.40000000,0.00000017
7.41000000,0.00000011
7.42000000,0.00000015
7.43000000,0.00000016
7.44000000,0.00000015
7.45000000,0.00000013
7.46000000,0.00000014
7.47000000,0.00000015
7.48000000,0.00000014
7.49000000,0.00000013
7.50000000,0.00000016
7.51000000,0.00000015
7.52000000,0.00000015
7.53000000,0.00000013
7.54000000,0.00000012
7.55000000,0.00000015
7.56000000,0.00000012
7.57000000,0.00000012
7.58000000,0.00000011
7.59000000,0.00000011
7.60000000,0.00000011
7.61000000,0.00000010
7.62000000,0.00000009
7.63000000,0.00000010
7.64000000,0.00000010
7.65000000,0.00000009
7.66000000,0.00000009
7.67000000,0.00000009
7.68000000,0.00000009
7.69000000,0.00000009
7.70000000,0.00000008
7.71000000,0.00000007
7.72000000,0.00000011
7.73000000,0.00000011
7.74000000,0.00000012
7.75000000,0.00000012
7.76000000,0.00000012
7.77000000,0.00000010
7.78000000,0.00000010
7.79000000,0.00000013
7.80000000,0.00000011
7.81000000,0.00000011
7.82000000,0.00000012
7.83000000,0.00000012
7.84000000,0.00000012
7.85000000,0.00000011
7.86000000,0.00000014
7.87000000,0.00000014
7.88000000,0.00000012
7.89000000,0.00000011
7.90000000,0.00000010
7.91000000,0.00000013
7.92000000,0.00000013
7.93000000,0.00000012
7.94000000,0.00000010
7.95000000,0.00000010
7.96000000,0.00000010
7.97000000,0.00000008
7.98000000,0.00000009
7.99000000,0.00000009
8.00000000,0.00000010
