wavelength,response
8.48678000,0.31240000
8.50069000,0.31130000
8.51465000,0.31090000
8.52866000,0.31120000
8.54271000,0.31120000
8.55680000,0.31170000
8.57095000,0.31260000
8.58514000,0.31220000
8.59938000,0.31210000
8.61366000,0.31020000
8.62799000,0.30850000
8.64237000,0.30600000
8.65680000,0.30260000
8.67128000,0.29810000
8.68580000,0.29430000
8.70037000,0.29090000
8.71500000,0.28920000
8.72967000,0.28980000
8.74439000,0.29160000
8.75916000,0.29380000
8.77398000,0.29580000
8.78885000,0.29730000
8.80377000,0.29840000
8.81875000,0.29810000
8.83377000,0.29650000
8.84885000,0.29390000
8.86397000,0.29140000
8.87915000,0.28890000
8.89438000,0.28750000
8.90966000,0.28570000
8.92500000,0.28410000
8.94038000,0.28270000
8.95583000,0.28060000
8.97132000,0.27810000
8.98687000,0.27560000
9.00247000,0.27370000
9.01813000,0.27130000
9.03384000,0.26860000
9.04960000,0.26590000
9.06543000,0.26410000
9.08130000,0.26160000
9.09723000,0.25780000
9.11322000,0.25360000
9.12927000,0.24970000
9.14537000,0.24290000
9.16152000,0.23450000
9.17774000,0.22420000
9.19401000,0.21410000
9.21034000,0.20150000
9.22673000,0.18980000
9.24318000,0.17740000
9.25968000,0.16530000
9.27625000,0.15340000
9.29287000,0.14370000
9.30956000,0.13340000
9.32630000,0.12350000
9.34310000,0.11320000
9.35997000,0.10220000
9.37690000,0.09073000
9.39388000,0.07915000
9.41093000,0.06783000
9.42804000,0.05607000
9.44522000,0.04578000
9.46245000,0.03604000
9.47975000,0.02739000
9.49711000,0.02015000
9.51454000,0.01445000
9.53203000,0.01021000
9.54958000,0.00723400
9.56720000,0.00491000
9.58489000,0.00329100
9.60264000,0.00230000
9.62045000,0.00161600
9.63833000,0.00114400
9.65628000,0.00081800
9.67430000,0.00051000
9.69238000,0.00027900
9.71053000,0.00016600
9.72875000,0.00011800
9.74704000,0.00009000
9.76539000,0.00011500
9.78382000,0.00013400
9.80231000,0.00006600
9.82088000,0.00004800
9.83951000,0.00009500
9.85822000,0.00010200
9.87700000,0.00016400
9.89585000,0.00029900
9.91477000,0.00033400
9.93376000,0.00032500
9.95283000,0.00032000
9.97197000,0.00027600
9.99118000,0.00029100
10.01050000,0.00027400
10.02980000,0.00016100
10.04930000,0.00015700
10.06880000,0.00020800
10.08840000,0.00018800
10.10800000,0.00014500
10.12780000,0.00016000
10.14760000,0.00023300
10.16750000,0.00028900
10.18750000,0.00026400
10.20750000,0.00018200
10.22770000,0.00008800
10.24790000,0.00004700
10.26820000,0.00011400
10.28850000,0.00021300
10.30900000,0.00024500
10.32950000,0.00021400
10.35010000,0.00019600
10.37080000,0.00020200
10.39160000,0.00023000
10.41250000,0.00027300
10.43340000,0.00027100
10.45450000,0.00025900
10.47560000,0.00025200
10.49680000,0.00019000
