wavelength,response
27.00000000,0.00000000
30.00000000,0.01000000
33.00000000,0.03600000
36.00000000,0.06800000
39.00000000,0.17400000
42.00000000,0.31500000
45.00000000,0.48300000
48.00000000,0.58500000
51.00000000,0.65800000
54.00000000,0.71600000
57.00000000,0.82400000
60.00000000,0.91500000
63.00000000,0.98700000
66.00000000,0.99000000
69.00000000,1.00000000
72.00000000,0.94600000
75.00000000,0.71300000
78.00000000,0.53100000
81.00000000,0.17400000
84.00000000,0.04700000
87.00000000,0.00000000
