starid,source_id,clean_sdssdr13_oid,original_ext_source_id,angular_distance,number_of_neighbours,number_of_mates,xm_flag,objid,skyversion,run,rerun,camcol,field,obj,mode,nchild,type,clean,probpsf,insidemask,flags,rowc,rowcerr,colc,colcerr,rowv,rowverr,colv,colverr,rowc_u,rowc_g,rowc_r,rowc_i,rowc_z,rowcerr_u,rowcerr_g,rowcerr_r,rowcerr_i,rowcerr_z,colc_u,colc_g,colc_r,colc_i,colc_z,colcerr_u,colcerr_g,colcerr_r,colcerr_i,colcerr_z,sky_u,sky_g,sky_r,sky_i,sky_z,skyivar_u,skyivar_g,skyivar_r,skyivar_i,skyivar_z,psfmag_u,psfmag_g,psfmag_r,psfmag_i,psfmag_z,psfmagerr_u,psfmagerr_g,psfmagerr_r,psfmagerr_i,psfmagerr_z,fibermag_u,fibermag_g,fibermag_r,fibermag_i,fibermag_z,fibermagerr_u,fibermagerr_g,fibermagerr_r,fibermagerr_i,fibermagerr_z,fiber2mag_u,fiber2mag_g,fiber2mag_r,fiber2mag_i,fiber2mag_z,fiber2magerr_u,fiber2magerr_g,fiber2magerr_r,fiber2magerr_i,fiber2magerr_z,petromag_u,petromag_g,petromag_r,petromag_i,petromag_z,petromagerr_u,petromagerr_g,petromagerr_r,petromagerr_i,petromagerr_z,psfflux_u,psfflux_g,psfflux_r,psfflux_i,psfflux_z,psffluxivar_u,psffluxivar_g,psffluxivar_r,psffluxivar_i,psffluxivar_z,fiberflux_u,fiberflux_g,fiberflux_r,fiberflux_i,fiberflux_z,fiberfluxivar_u,fiberfluxivar_g,fiberfluxivar_r,fiberfluxivar_i,fiberfluxivar_z,fiber2flux_u,fiber2flux_g,fiber2flux_r,fiber2flux_i,fiber2flux_z,fiber2fluxivar_u,fiber2fluxivar_g,fiber2fluxivar_r,fiber2fluxivar_i,fiber2fluxivar_z,petroflux_u,petroflux_g,petroflux_r,petroflux_i,petroflux_z,petrofluxivar_u,petrofluxivar_g,petrofluxivar_r,petrofluxivar_i,petrofluxivar_z,petrorad_u,petrorad_g,petrorad_r,petrorad_i,petrorad_z,petroraderr_u,petroraderr_g,petroraderr_r,petroraderr_i,petroraderr_z,petror50_u,petror50_g,petror50_r,petror50_i,petror50_z,petror50err_u,petror50err_g,petror50err_r,petror50err_i,petror50err_z,petror90_u,petror90_g,petror90_r,petror90_i,petror90_z,petror90err_u,petror90err_g,petror90err_r,petror90err_i,petror90err_z,q_u,q_g,q_r,q_i,q_z,qerr_u,qerr_g,qerr_r,qerr_i,qerr_z,u_u,u_g,u_r,u_i,u_z,uerr_u,uerr_g,uerr_r,uerr_i,uerr_z,me1_u,me1_g,me1_r,me1_i,me1_z,me2_u,me2_g,me2_r,me2_i,me2_z,me1e1err_u,me1e1err_g,me1e1err_r,me1e1err_i,me1e1err_z,me1e2err_u,me1e2err_g,me1e2err_r,me1e2err_i,me1e2err_z,me2e2err_u,me2e2err_g,me2e2err_r,me2e2err_i,me2e2err_z,mrrcc_u,mrrcc_g,mrrcc_r,mrrcc_i,mrrcc_z,mrrccerr_u,mrrccerr_g,mrrccerr_r,mrrccerr_i,mrrccerr_z,mcr4_u,mcr4_g,mcr4_r,mcr4_i,mcr4_z,me1psf_u,me1psf_g,me1psf_r,me1psf_i,me1psf_z,me2psf_u,me2psf_g,me2psf_r,me2psf_i,me2psf_z,mrrccpsf_u,mrrccpsf_g,mrrccpsf_r,mrrccpsf_i,mrrccpsf_z,mcr4psf_u,mcr4psf_g,mcr4psf_r,mcr4psf_i,mcr4psf_z,devrad_u,devrad_g,devrad_r,devrad_i,devrad_z,devraderr_u,devraderr_g,devraderr_r,devraderr_i,devraderr_z,devab_u,devab_g,devab_r,devab_i,devab_z,devaberr_u,devaberr_g,devaberr_r,devaberr_i,devaberr_z,devphi_u,devphi_g,devphi_r,devphi_i,devphi_z,devmag_u,devmag_g,devmag_r,devmag_i,devmag_z,devmagerr_u,devmagerr_g,devmagerr_r,devmagerr_i,devmagerr_z,devflux_u,devflux_g,devflux_r,devflux_i,devflux_z,devfluxivar_u,devfluxivar_g,devfluxivar_r,devfluxivar_i,devfluxivar_z,exprad_u,exprad_g,exprad_r,exprad_i,exprad_z,expraderr_u,expraderr_g,expraderr_r,expraderr_i,expraderr_z,expab_u,expab_g,expab_r,expab_i,expab_z,expaberr_u,expaberr_g,expaberr_r,expaberr_i,expaberr_z,expphi_u,expphi_g,expphi_r,expphi_i,expphi_z,expmag_u,expmag_g,expmag_r,expmag_i,expmag_z,expmagerr_u,expmagerr_g,expmagerr_r,expmagerr_i,expmagerr_z,modelmag_u,modelmag_g,modelmag_r,modelmag_i,modelmag_z,modelmagerr_u,modelmagerr_g,modelmagerr_r,modelmagerr_i,modelmagerr_z,cmodelmag_u,cmodelmag_g,cmodelmag_r,cmodelmag_i,cmodelmag_z,cmodelmagerr_u,cmodelmagerr_g,cmodelmagerr_r,cmodelmagerr_i,cmodelmagerr_z,expflux_u,expflux_g,expflux_r,expflux_i,expflux_z,expfluxivar_u,expfluxivar_g,expfluxivar_r,expfluxivar_i,expfluxivar_z,modelflux_u,modelflux_g,modelflux_r,modelflux_i,modelflux_z,modelfluxivar_u,modelfluxivar_g,modelfluxivar_r,modelfluxivar_i,modelfluxivar_z,cmodelflux_u,cmodelflux_g,cmodelflux_r,cmodelflux_i,cmodelflux_z,cmodelfluxivar_u,cmodelfluxivar_g,cmodelfluxivar_r,cmodelfluxivar_i,cmodelfluxivar_z,aperflux7_u,aperflux7_g,aperflux7_r,aperflux7_i,aperflux7_z,aperflux7ivar_u,aperflux7ivar_g,aperflux7ivar_r,aperflux7ivar_i,aperflux7ivar_z,lnlstar_u,lnlstar_g,lnlstar_r,lnlstar_i,lnlstar_z,lnlexp_u,lnlexp_g,lnlexp_r,lnlexp_i,lnlexp_z,lnldev_u,lnldev_g,lnldev_r,lnldev_i,lnldev_z,fracdev_u,fracdev_g,fracdev_r,fracdev_i,fracdev_z,flags_u,flags_g,flags_r,flags_i,flags_z,type_u,type_g,type_r,type_i,type_z,probpsf_u,probpsf_g,probpsf_r,probpsf_i,probpsf_z,ra,dec,cx,cy,cz,raerr,decerr,b,l,offsetra_u,offsetra_g,offsetra_r,offsetra_i,offsetra_z,offsetdec_u,offsetdec_g,offsetdec_r,offsetdec_i,offsetdec_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,psffwhm_u,psffwhm_g,psffwhm_r,psffwhm_i,psffwhm_z,mjd,airmass_u,airmass_g,airmass_r,airmass_i,airmass_z,phioffset_u,phioffset_g,phioffset_r,phioffset_i,phioffset_z,nprof_u,nprof_g,nprof_r,nprof_i,nprof_z,loadversion,htmid,fieldid,parentid,specobjid,u,g,r,i,z,err_u,err_g,err_r,err_i,err_z,dered_u,dered_g,dered_r,dered_i,dered_z,cloudcam_u,cloudcam_g,cloudcam_r,cloudcam_i,cloudcam_z,resolvestatus,thingid,balkanid,nobserve,ndetect,nedge,score,calibstatus_u,calibstatus_g,calibstatus_r,calibstatus_i,calibstatus_z,nmgypercount_u,nmgypercount_g,nmgypercount_r,nmgypercount_i,nmgypercount_z,tai_u,tai_g,tai_r,tai_i,tai_z
2051837651199491968,2051837651199491968,352922903,1237668681002582960,0.029270593,1,0,8,1237668681002582960,2,5403,301,5,201,944,1,0,6,0,1.0,8,483856285569040,449.4271,0.1564062,1675.938,0.1455143,0.002062464,0.01047516,0.005208732,0.01135441,453.8953,459.2215,449.5695,452.9438,457.2674,0.00505632,1.0,1.0,1.0,0.001318046,1675.79,1677.487,1675.341,1678.821,1678.287,0.005064161,1.0,1.0,1.0,0.001237106,1.078915,1.585543,4.091344,9.568782,30.91702,60.89713,0.03120569,0.08259013,0.001237418,0.0006309496,14.64944,12.91394,12.11771,12.14968,12.07611,0.01708134,0.004669441,0.001406879,0.01155216,0.01109743,14.99666,14.09282,15.81488,14.3312,12.43811,0.002713876,0.008679016,0.5173044,0.04590044,0.003018556,15.46927,14.75777,16.68224,15.03793,12.92692,0.003367404,0.02415925,0.1639313,0.1075055,0.002984434,14.64251,12.91522,12.11819,12.15098,12.06203,0.002504288,0.004406288,0.001302573,0.01090214,0.01408376,1381.094,6830.079,14220.6,13807.91,14776.04,0.002118156,0.001158957,0.002945095,4.633045e-05,4.384172e-05,1003.078,2306.065,472.1136,1851.489,10586.56,0.1590741,0.002942825,1.976347e-05,0.0001632198,0.001154357,649.0692,1249.953,212.3762,965.6704,6748.857,0.2467607,0.001292689,0.0009725513,0.0001093778,0.00290579,1389.942,6822.012,14214.27,13791.32,14968.8,0.09729406,0.001304602,0.003438709,5.214502e-05,2.652387e-05,1.734596,2.281549,3.469215,2.763344,1.368665,0.006888634,0.01015701,0.03159848,0.0236287,0.00739248,0.8790304,1.240023,1.928252,1.442399,0.7265326,0.001724874,0.005653218,0.01187313,0.0347546,0.007934677,2.020839,2.585974,3.60112,3.250711,1.966202,0.01699827,0.06438638,0.1098657,0.4015276,0.1302481,0.008674004,0.048155,0.1389745,0.1149061,-0.02707125,0.001548306,0.002529556,0.004188656,0.01265533,0.004752367,0.009492205,0.02403284,0.01526561,-0.01015002,0.0251488,0.001548329,0.002525168,0.004110985,0.01249276,0.004751891,0.004677498,0.0347475,0.1541131,0.1539833,-0.07451466,0.03933361,-0.02086724,-0.001816986,0.04726111,0.07149274,0.0003577527,-1000.0,-1000.0,-1000.0,0.0001385227,-4.852644e-06,-1000.0,-1000.0,-1000.0,1.013868e-05,0.0003574798,-1000.0,-1000.0,-1000.0,0.0001385534,5.757093,11.47237,19.48035,13.07398,3.61269,0.002061279,-1000.0,-1000.0,-1000.0,0.0005059306,2.11566,1.017568,0.5442518,0.8936124,2.115063,0.01445999,0.001129849,-0.04293559,-0.06989138,-0.07251067,0.06697761,-0.00414816,0.08341618,0.0717778,0.02298224,5.653414,5.30871,3.627433,3.05467,3.48225,2.106339,2.096246,2.113489,2.134959,2.115537,0.05709114,0.76522,1.767002,1.434995,0.06795084,0.0461162,0.006882847,0.03175234,0.01817537,0.007384546,0.9996917,0.9110879,0.8286972,0.9271555,0.399909,0.3368955,0.01235431,0.02177459,0.01698943,0.3317063,75.3423,162.3896,65.6169,76.09779,101.7093,14.63664,13.98755,15.56509,14.16899,12.05857,0.003576194,0.008281236,0.01193419,0.009854496,0.003273061,1397.479,2540.854,594.245,2149.826,15016.59,0.04719719,0.002662556,0.02343859,0.002626474,0.0004879756,0.07706494,0.9480392,1.882936,1.505205,0.1000236,0.03293958,0.008693829,0.02067771,0.01498567,0.02569376,0.9998538,0.9473134,0.8921571,0.9423902,0.5998396,0.09832881,0.01939861,0.01676554,0.01819386,0.1573419,75.3443,163.6147,69.35116,128.8907,101.9263,14.6366,13.66578,14.95952,13.69034,12.05854,0.003576206,0.008634869,0.01141043,0.01037627,0.003273057,15.70201,13.48976,12.16691,12.2661,13.22611,0.006367563,0.003360471,0.0008714853,0.00256487,0.006192598,14.63664,13.86735,15.15733,14.07095,12.05857,0.003576194,0.0085433,0.01185716,0.01021085,0.00327306,1397.521,3417.342,1037.991,3340.889,15017.07,0.04719403,0.001353818,0.008403446,0.0009809382,0.0004879451,523.8374,4018.794,13590.5,12403.9,5123.391,0.105952,0.006463335,0.008403446,0.001164667,0.001171083,1397.479,2838.303,865.1038,2352.992,15016.65,0.04719719,0.00200484,0.01120343,0.002042134,0.0004879718,1390.847,6830.079,14220.6,13807.91,14984.04,0.03461989,0.0006060425,0.001278068,0.000332742,0.0003431911,-37.50116,-5101.599,-2588.784,-3220.095,-215.5445,-31.73308,-2411.94,-483.7042,-1309.74,-200.8791,-31.51841,-1730.11,-859.8556,-729.2744,-200.9873,1.0,0.660636,0.3896087,0.8294249,0.8765554,302022672,876117253559848976,592390477035507728,587886877408133136,302153744,6,3,3,3,6,1.0,0.0,0.0,0.0,1.0,292.273740799778,37.6715683673909,0.300014089605495,-0.732465948065757,0.611134339537812,0.0610649282164404,0.0585588779005724,9.40674283853883,70.6050860216823,-0.04652293,-0.09969403,-0.07362568,0.0535247,-0.009101856,-0.01275124,-0.194148,-0.2364609,0.1843185,0.0003818161,0.7980091,0.6218033,0.4301606,0.3196554,0.2377649,1.568308,1.519427,1.255973,1.152424,1.230308,53529,1.147741,1.142453,1.153155,1.150431,1.145081,-27.23193,-27.23192,-27.23192,-27.23195,-27.23194,10,10,10,11,10,340,14080175247924,1237668681002582016,1237668681002582959,0,15.70201,13.48976,12.16691,12.2661,13.22611,0.006367563,0.003360471,0.0008714853,0.00256487,0.006192598,14.904,12.86796,11.73675,11.94645,12.98834,0,0,0,0,0,257,418565849,4813522,1,1,0,0.3614559,24580,24580,24580,24580,24580,0.009102216,0.004237602,0.005174224,0.006978587,0.02318249,4624930949.54739,4624931092.98419,4624930806.13619,4624930877.87354,4624931021.28474
